C/A,Unit,SCP,Station,Line Name,Division,Date,Time,Description,Entries,Exits                                                     
R247,R178,01-00-02,77 ST,6,IRT,09/17/2019,05:00:00,REGULAR,1049168,2111263
R247,R178,01-00-00,77 ST,6,IRT,09/17/2019,05:00:00,REGULAR,2508193,10905771
R247,R178,01-03-02,77 ST,6,IRT,09/17/2019,05:00:00,REGULAR,1839088,15685776
R247,R178,01-00-03,77 ST,6,IRT,09/17/2019,05:00:00,REGULAR,789759,2097027
R247,R178,01-03-01,77 ST,6,IRT,09/17/2019,05:00:00,REGULAR,917387,3680826
R247,R178,01-00-01,77 ST,6,IRT,09/17/2019,05:00:00,REGULAR,7320636,26395749
R247,R178,01-00-01,77 ST,6,IRT,09/17/2019,05:00:00,REGULAR,7320636,26395749
R248,R178,00-00-07,77 ST,6,IRT,09/17/2019,05:00:00,REGULAR,11671745,1778480
R248,R178,00-00-06,77 ST,6,IRT,09/17/2019,05:00:00,REGULAR,21895529,5460210
R248,R178,00-00-05,77 ST,6,IRT,09/17/2019,05:00:00,REGULAR,15036532,5765688
R248,R178,00-00-04,77 ST,6,IRT,09/17/2019,05:00:00,REGULAR,17706983,4594657
R248,R178,00-00-03,77 ST,6,IRT,09/17/2019,05:00:00,REGULAR,17136757,2383232
R248,R178,00-00-02,77 ST,6,IRT,09/17/2019,05:00:00,REGULAR,141186118,17869783
R248,R178,00-00-01,77 ST,6,IRT,09/17/2019,05:00:00,REGULAR,17747073,3166610
R248,R178,00-00-00,77 ST,6,IRT,09/17/2019,05:00:00,REGULAR,3319727,1663443
R248,R178,00-00-07,77 ST,6,IRT,09/17/2019,05:00:00,REGULAR,11671745,1778480
R248,R178,00-00-06,77 ST,6,IRT,09/17/2019,05:00:00,REGULAR,21895529,5460210
R248,R178,00-00-05,77 ST,6,IRT,09/17/2019,05:00:00,REGULAR,15036532,5765688
R248,R178,00-00-04,77 ST,6,IRT,09/17/2019,05:00:00,REGULAR,17706983,4594657
R248,R178,00-00-03,77 ST,6,IRT,09/17/2019,05:00:00,REGULAR,17136757,2383232
R248,R178,00-00-02,77 ST,6,IRT,09/17/2019,05:00:00,REGULAR,141186118,17869783
R248,R178,00-00-01,77 ST,6,IRT,09/17/2019,05:00:00,REGULAR,17747073,3166610
R248,R178,00-00-00,77 ST,6,IRT,09/17/2019,05:00:00,REGULAR,3319727,1663443
R247,R178,01-00-00,77 ST,6,IRT,09/17/2019,07:35:10,REGULAR,2508242,10906123
R247,R178,01-03-02,77 ST,6,IRT,09/17/2019,07:35:10,REGULAR,1839124,15686119
R247,R178,01-03-01,77 ST,6,IRT,09/17/2019,07:35:10,REGULAR,917425,3681058
R247,R178,01-00-01,77 ST,6,IRT,09/17/2019,07:35:10,REGULAR,7320678,26395973
R247,R178,01-00-02,77 ST,6,IRT,09/17/2019,07:35:10,REGULAR,1049206,2111453
R247,R178,01-00-00,77 ST,6,IRT,09/17/2019,07:35:10,REGULAR,2508242,10906123
R247,R178,01-03-01,77 ST,6,IRT,09/17/2019,07:35:10,REGULAR,917425,3681058
R247,R178,01-03-02,77 ST,6,IRT,09/17/2019,07:35:10,REGULAR,1839124,15686119
R247,R178,01-03-00,77 ST,6,IRT,09/17/2019,07:35:10,REGULAR,564542,2512119
R247,R178,01-00-03,77 ST,6,IRT,09/17/2019,07:35:10,REGULAR,789781,2097185
R247,R178,01-00-03,77 ST,6,IRT,09/17/2019,07:35:10,REGULAR,789781,2097185
R247,R178,01-00-02,77 ST,6,IRT,09/17/2019,07:35:10,REGULAR,1049206,2111453
R247,R178,01-00-01,77 ST,6,IRT,09/17/2019,07:35:10,REGULAR,7320678,26395973
R247,R178,01-03-00,77 ST,6,IRT,09/17/2019,07:35:10,REGULAR,564542,2512119
C024,R214,00-00-03,77 ST,R,BMT,09/17/2019,08:00:00,REGULAR,9846947,9233116
C024,R214,00-00-00,77 ST,R,BMT,09/17/2019,08:00:00,REGULAR,8636523,1960593
C024,R214,00-00-02,77 ST,R,BMT,09/17/2019,08:00:00,REGULAR,6078497,4094690
C024,R214,00-00-01,77 ST,R,BMT,09/17/2019,08:00:00,REGULAR,6970622,2747082
C024,R214,00-00-00,77 ST,R,BMT,09/17/2019,08:00:00,REGULAR,8636523,1960593
C024,R214,00-00-03,77 ST,R,BMT,09/17/2019,08:00:00,REGULAR,9846947,9233116
C024,R214,00-00-01,77 ST,R,BMT,09/17/2019,08:00:00,REGULAR,6970622,2747082
C024,R214,00-00-02,77 ST,R,BMT,09/17/2019,08:00:00,REGULAR,6078497,4094690
R247,R178,01-00-01,77 ST,6,IRT,09/17/2019,09:00:00,REGULAR,7320744,26396434
R247,R178,01-00-00,77 ST,6,IRT,09/17/2019,09:00:00,REGULAR,2508315,10906758
R247,R178,01-03-00,77 ST,6,IRT,09/17/2019,09:00:00,REGULAR,564581,2512520
R247,R178,01-00-03,77 ST,6,IRT,09/17/2019,09:00:00,REGULAR,789832,2097446
R247,R178,01-00-01,77 ST,6,IRT,09/17/2019,09:00:00,REGULAR,7320744,26396434
R247,R178,01-00-02,77 ST,6,IRT,09/17/2019,09:00:00,REGULAR,1049266,2111782
R247,R178,01-00-00,77 ST,6,IRT,09/17/2019,09:00:00,REGULAR,2508315,10906758
R247,R178,01-03-01,77 ST,6,IRT,09/17/2019,09:00:00,REGULAR,917485,3681458
R247,R178,01-03-02,77 ST,6,IRT,09/17/2019,09:00:00,REGULAR,1839169,15686745
R247,R178,01-00-02,77 ST,6,IRT,09/17/2019,09:00:00,REGULAR,1049266,2111782
R247,R178,01-00-03,77 ST,6,IRT,09/17/2019,09:00:00,REGULAR,789832,2097446
R247,R178,01-03-02,77 ST,6,IRT,09/17/2019,09:00:00,REGULAR,1839169,15686745
R247,R178,01-03-01,77 ST,6,IRT,09/17/2019,09:00:00,REGULAR,917485,3681458
R247,R178,01-03-00,77 ST,6,IRT,09/17/2019,09:00:00,REGULAR,564581,2512520
R248,R178,00-00-07,77 ST,6,IRT,09/17/2019,09:00:00,REGULAR,11672394,1778751
R248,R178,00-00-03,77 ST,6,IRT,09/17/2019,09:00:00,REGULAR,17137261,2383451
R248,R178,00-00-06,77 ST,6,IRT,09/17/2019,09:00:00,REGULAR,21896041,5460694
R248,R178,00-00-04,77 ST,6,IRT,09/17/2019,09:00:00,REGULAR,17707325,4594844
R248,R178,00-00-00,77 ST,6,IRT,09/17/2019,09:00:00,REGULAR,3320189,1663994
R248,R178,00-00-04,77 ST,6,IRT,09/17/2019,09:00:00,REGULAR,17707325,4594844
R248,R178,00-00-03,77 ST,6,IRT,09/17/2019,09:00:00,REGULAR,17137261,2383451
R248,R178,00-00-01,77 ST,6,IRT,09/17/2019,09:00:00,REGULAR,17747718,3166967
R248,R178,00-00-02,77 ST,6,IRT,09/17/2019,09:00:00,REGULAR,141186752,17870011
R248,R178,00-00-05,77 ST,6,IRT,09/17/2019,09:00:00,REGULAR,15036818,5766204
R248,R178,00-00-05,77 ST,6,IRT,09/17/2019,09:00:00,REGULAR,15036818,5766204
R248,R178,00-00-02,77 ST,6,IRT,09/17/2019,09:00:00,REGULAR,141186752,17870011
R248,R178,00-00-06,77 ST,6,IRT,09/17/2019,09:00:00,REGULAR,21896041,5460694
R248,R178,00-00-00,77 ST,6,IRT,09/17/2019,09:00:00,REGULAR,3320189,1663994
R248,R178,00-00-07,77 ST,6,IRT,09/17/2019,09:00:00,REGULAR,11672394,1778751
R248,R178,00-00-01,77 ST,6,IRT,09/17/2019,09:00:00,REGULAR,17747718,3166967
C024,R214,00-00-02,77 ST,R,BMT,09/17/2019,12:00:00,REGULAR,6078871,4094751
C024,R214,00-00-01,77 ST,R,BMT,09/17/2019,12:00:00,REGULAR,6971099,2747120
C024,R214,00-00-00,77 ST,R,BMT,09/17/2019,12:00:00,REGULAR,8637256,1960634
C024,R214,00-00-03,77 ST,R,BMT,09/17/2019,12:00:00,REGULAR,9847588,9233245
C024,R214,00-00-02,77 ST,R,BMT,09/17/2019,12:00:00,REGULAR,6078871,4094751
C024,R214,00-00-00,77 ST,R,BMT,09/17/2019,12:00:00,REGULAR,8637256,1960634
C024,R214,00-00-01,77 ST,R,BMT,09/17/2019,12:00:00,REGULAR,6971099,2747120
C024,R214,00-00-03,77 ST,R,BMT,09/17/2019,12:00:00,REGULAR,9847588,9233245
R247,R178,01-00-00,77 ST,6,IRT,09/17/2019,13:00:00,REGULAR,2508425,10907852
R247,R178,01-03-02,77 ST,6,IRT,09/17/2019,13:00:00,REGULAR,1839251,15688062
R247,R178,01-03-00,77 ST,6,IRT,09/17/2019,13:00:00,REGULAR,564641,2513161
R247,R178,01-00-03,77 ST,6,IRT,09/17/2019,13:00:00,REGULAR,789893,2097769
R247,R178,01-00-00,77 ST,6,IRT,09/17/2019,13:00:00,REGULAR,2508425,10907852
R247,R178,01-03-02,77 ST,6,IRT,09/17/2019,13:00:00,REGULAR,1839251,15688062
R247,R178,01-00-01,77 ST,6,IRT,09/17/2019,13:00:00,REGULAR,7320844,26397089
R247,R178,01-00-01,77 ST,6,IRT,09/17/2019,13:00:00,REGULAR,7320844,26397089
R247,R178,01-03-00,77 ST,6,IRT,09/17/2019,13:00:00,REGULAR,564641,2513161
R247,R178,01-03-01,77 ST,6,IRT,09/17/2019,13:00:00,REGULAR,917551,3682193
R247,R178,01-00-03,77 ST,6,IRT,09/17/2019,13:00:00,REGULAR,789893,2097769
R247,R178,01-00-02,77 ST,6,IRT,09/17/2019,13:00:00,REGULAR,1049369,2112195
R247,R178,01-03-01,77 ST,6,IRT,09/17/2019,13:00:00,REGULAR,917551,3682193
R247,R178,01-00-02,77 ST,6,IRT,09/17/2019,13:00:00,REGULAR,1049369,2112195
R248,R178,00-00-01,77 ST,6,IRT,09/17/2019,13:00:00,REGULAR,17748438,3167132
R248,R178,00-00-03,77 ST,6,IRT,09/17/2019,13:00:00,REGULAR,17137794,2383557
R248,R178,00-00-07,77 ST,6,IRT,09/17/2019,13:00:00,REGULAR,11673106,1778897
R248,R178,00-00-06,77 ST,6,IRT,09/17/2019,13:00:00,REGULAR,21896556,5460979
R248,R178,00-00-05,77 ST,6,IRT,09/17/2019,13:00:00,REGULAR,15037138,5766483
R248,R178,00-00-07,77 ST,6,IRT,09/17/2019,13:00:00,REGULAR,11673106,1778897
R248,R178,00-00-04,77 ST,6,IRT,09/17/2019,13:00:00,REGULAR,17707644,4594935
R248,R178,00-00-03,77 ST,6,IRT,09/17/2019,13:00:00,REGULAR,17137794,2383557
R248,R178,00-00-06,77 ST,6,IRT,09/17/2019,13:00:00,REGULAR,21896556,5460979
R248,R178,00-00-02,77 ST,6,IRT,09/17/2019,13:00:00,REGULAR,141187425,17870145
R248,R178,00-00-01,77 ST,6,IRT,09/17/2019,13:00:00,REGULAR,17748438,3167132
R248,R178,00-00-00,77 ST,6,IRT,09/17/2019,13:00:00,REGULAR,3320752,1664347
R248,R178,00-00-05,77 ST,6,IRT,09/17/2019,13:00:00,REGULAR,15037138,5766483
R248,R178,00-00-00,77 ST,6,IRT,09/17/2019,13:00:00,REGULAR,3320752,1664347
R248,R178,00-00-04,77 ST,6,IRT,09/17/2019,13:00:00,REGULAR,17707644,4594935
R248,R178,00-00-02,77 ST,6,IRT,09/17/2019,13:00:00,REGULAR,141187425,17870145
C024,R214,00-00-02,77 ST,R,BMT,09/17/2019,16:00:00,REGULAR,6079040,4094853
C024,R214,00-00-01,77 ST,R,BMT,09/17/2019,16:00:00,REGULAR,6971270,2747191
C024,R214,00-00-02,77 ST,R,BMT,09/17/2019,16:00:00,REGULAR,6079040,4094853
C024,R214,00-00-00,77 ST,R,BMT,09/17/2019,16:00:00,REGULAR,8637588,1960712
C024,R214,00-00-01,77 ST,R,BMT,09/17/2019,16:00:00,REGULAR,6971270,2747191
C024,R214,00-00-00,77 ST,R,BMT,09/17/2019,16:00:00,REGULAR,8637588,1960712
C024,R214,00-00-03,77 ST,R,BMT,09/17/2019,16:00:00,REGULAR,9847867,9233421
C024,R214,00-00-03,77 ST,R,BMT,09/17/2019,16:00:00,REGULAR,9847867,9233421
R247,R178,01-00-03,77 ST,6,IRT,09/17/2019,17:00:00,REGULAR,790174,2098014
R247,R178,01-00-01,77 ST,6,IRT,09/17/2019,17:00:00,REGULAR,7321218,26397633
R247,R178,01-00-00,77 ST,6,IRT,09/17/2019,17:00:00,REGULAR,2508793,10908846
R247,R178,01-03-02,77 ST,6,IRT,09/17/2019,17:00:00,REGULAR,1839496,15689093
R247,R178,01-00-02,77 ST,6,IRT,09/17/2019,17:00:00,REGULAR,1049750,2112487
R247,R178,01-03-01,77 ST,6,IRT,09/17/2019,17:00:00,REGULAR,917822,3682715
R247,R178,01-00-00,77 ST,6,IRT,09/17/2019,17:00:00,REGULAR,2508793,10908846
R247,R178,01-03-00,77 ST,6,IRT,09/17/2019,17:00:00,REGULAR,564869,2513675
R247,R178,01-00-02,77 ST,6,IRT,09/17/2019,17:00:00,REGULAR,1049750,2112487
R247,R178,01-03-02,77 ST,6,IRT,09/17/2019,17:00:00,REGULAR,1839496,15689093
R247,R178,01-00-03,77 ST,6,IRT,09/17/2019,17:00:00,REGULAR,790174,2098014
R247,R178,01-03-00,77 ST,6,IRT,09/17/2019,17:00:00,REGULAR,564869,2513675
R247,R178,01-00-01,77 ST,6,IRT,09/17/2019,17:00:00,REGULAR,7321218,26397633
R247,R178,01-03-01,77 ST,6,IRT,09/17/2019,17:00:00,REGULAR,917822,3682715
R248,R178,00-00-05,77 ST,6,IRT,09/17/2019,17:00:00,REGULAR,15037846,5766731
R248,R178,00-00-03,77 ST,6,IRT,09/17/2019,17:00:00,REGULAR,17138607,2383651
R248,R178,00-00-07,77 ST,6,IRT,09/17/2019,17:00:00,REGULAR,11674148,1778982
R248,R178,00-00-07,77 ST,6,IRT,09/17/2019,17:00:00,REGULAR,11674148,1778982
R248,R178,00-00-02,77 ST,6,IRT,09/17/2019,17:00:00,REGULAR,141188361,17870240
R248,R178,00-00-03,77 ST,6,IRT,09/17/2019,17:00:00,REGULAR,17138607,2383651
R248,R178,00-00-04,77 ST,6,IRT,09/17/2019,17:00:00,REGULAR,17708233,4595013
R248,R178,00-00-04,77 ST,6,IRT,09/17/2019,17:00:00,REGULAR,17708233,4595013
R248,R178,00-00-06,77 ST,6,IRT,09/17/2019,17:00:00,REGULAR,21897491,5461266
R248,R178,00-00-01,77 ST,6,IRT,09/17/2019,17:00:00,REGULAR,17749371,3167290
R248,R178,00-00-06,77 ST,6,IRT,09/17/2019,17:00:00,REGULAR,21897491,5461266
R248,R178,00-00-02,77 ST,6,IRT,09/17/2019,17:00:00,REGULAR,141188361,17870240
R248,R178,00-00-00,77 ST,6,IRT,09/17/2019,17:00:00,REGULAR,3321497,1664649
R248,R178,00-00-05,77 ST,6,IRT,09/17/2019,17:00:00,REGULAR,15037846,5766731
R248,R178,00-00-00,77 ST,6,IRT,09/17/2019,17:00:00,REGULAR,3321497,1664649
R248,R178,00-00-01,77 ST,6,IRT,09/17/2019,17:00:00,REGULAR,17749371,3167290
C024,R214,00-00-03,77 ST,R,BMT,09/17/2019,20:00:00,REGULAR,9848116,9233828
C024,R214,00-00-03,77 ST,R,BMT,09/17/2019,20:00:00,REGULAR,9848116,9233828
C024,R214,00-00-00,77 ST,R,BMT,09/17/2019,20:00:00,REGULAR,8637894,1960914
C024,R214,00-00-01,77 ST,R,BMT,09/17/2019,20:00:00,REGULAR,6971409,2747398
C024,R214,00-00-02,77 ST,R,BMT,09/17/2019,20:00:00,REGULAR,6079165,4095054
C024,R214,00-00-00,77 ST,R,BMT,09/17/2019,20:00:00,REGULAR,8637894,1960914
C024,R214,00-00-01,77 ST,R,BMT,09/17/2019,20:00:00,REGULAR,6971409,2747398
C024,R214,00-00-02,77 ST,R,BMT,09/17/2019,20:00:00,REGULAR,6079165,4095054
R247,R178,01-00-03,77 ST,6,IRT,09/17/2019,21:00:00,REGULAR,790382,2098401
R247,R178,01-00-03,77 ST,6,IRT,09/17/2019,21:00:00,REGULAR,790382,2098401
R247,R178,01-00-01,77 ST,6,IRT,09/17/2019,21:00:00,REGULAR,7321557,26398404
R247,R178,01-03-00,77 ST,6,IRT,09/17/2019,21:00:00,REGULAR,565038,2514294
R247,R178,01-03-00,77 ST,6,IRT,09/17/2019,21:00:00,REGULAR,565038,2514294
R247,R178,01-00-02,77 ST,6,IRT,09/17/2019,21:00:00,REGULAR,1050050,2112921
R247,R178,01-00-01,77 ST,6,IRT,09/17/2019,21:00:00,REGULAR,7321557,26398404
R247,R178,01-03-01,77 ST,6,IRT,09/17/2019,21:00:00,REGULAR,918047,3683438
R247,R178,01-03-02,77 ST,6,IRT,09/17/2019,21:00:00,REGULAR,1839730,15690203
R247,R178,01-03-02,77 ST,6,IRT,09/17/2019,21:00:00,REGULAR,1839730,15690203
R247,R178,01-00-00,77 ST,6,IRT,09/17/2019,21:00:00,REGULAR,2509160,10909900
R247,R178,01-03-01,77 ST,6,IRT,09/17/2019,21:00:00,REGULAR,918047,3683438
R247,R178,01-00-00,77 ST,6,IRT,09/17/2019,21:00:00,REGULAR,2509160,10909900
R247,R178,01-00-02,77 ST,6,IRT,09/17/2019,21:00:00,REGULAR,1050050,2112921
R248,R178,00-00-01,77 ST,6,IRT,09/17/2019,21:00:00,REGULAR,17750304,3167389
R248,R178,00-00-03,77 ST,6,IRT,09/17/2019,21:00:00,REGULAR,17139314,2383706
R248,R178,00-00-07,77 ST,6,IRT,09/17/2019,21:00:00,REGULAR,11675042,1779032
R248,R178,00-00-02,77 ST,6,IRT,09/17/2019,21:00:00,REGULAR,141189168,17870310
R248,R178,00-00-01,77 ST,6,IRT,09/17/2019,21:00:00,REGULAR,17750304,3167389
R248,R178,00-00-00,77 ST,6,IRT,09/17/2019,21:00:00,REGULAR,3322162,1664851
R248,R178,00-00-07,77 ST,6,IRT,09/17/2019,21:00:00,REGULAR,11675042,1779032
R248,R178,00-00-05,77 ST,6,IRT,09/17/2019,21:00:00,REGULAR,15038452,5766908
R248,R178,00-00-05,77 ST,6,IRT,09/17/2019,21:00:00,REGULAR,15038452,5766908
R248,R178,00-00-02,77 ST,6,IRT,09/17/2019,21:00:00,REGULAR,141189168,17870310
R248,R178,00-00-06,77 ST,6,IRT,09/17/2019,21:00:00,REGULAR,21898300,5461421
R248,R178,00-00-03,77 ST,6,IRT,09/17/2019,21:00:00,REGULAR,17139314,2383706
R248,R178,00-00-04,77 ST,6,IRT,09/17/2019,21:00:00,REGULAR,17708676,4595059
R248,R178,00-00-00,77 ST,6,IRT,09/17/2019,21:00:00,REGULAR,3322162,1664851
R248,R178,00-00-04,77 ST,6,IRT,09/17/2019,21:00:00,REGULAR,17708676,4595059
R248,R178,00-00-06,77 ST,6,IRT,09/17/2019,21:00:00,REGULAR,21898300,5461421
C024,R214,00-00-03,77 ST,R,BMT,09/16/2019,00:00:00,REGULAR,9844795,9232158
C024,R214,00-00-01,77 ST,R,BMT,09/16/2019,00:00:00,REGULAR,6969096,2746692
C024,R214,00-00-00,77 ST,R,BMT,09/16/2019,00:00:00,REGULAR,8633815,1960150
C024,R214,00-00-03,77 ST,R,BMT,09/16/2019,00:00:00,REGULAR,9844795,9232158
C024,R214,00-00-02,77 ST,R,BMT,09/16/2019,00:00:00,REGULAR,6077238,4094198
C024,R214,00-00-01,77 ST,R,BMT,09/16/2019,00:00:00,REGULAR,6969096,2746692
C024,R214,00-00-02,77 ST,R,BMT,09/16/2019,00:00:00,REGULAR,6077238,4094198
C024,R214,00-00-00,77 ST,R,BMT,09/16/2019,00:00:00,REGULAR,8633815,1960150
R247,R178,01-00-03,77 ST,6,IRT,09/16/2019,01:00:00,REGULAR,789093,2095644
R247,R178,01-00-01,77 ST,6,IRT,09/16/2019,01:00:00,REGULAR,7319540,26393168
R247,R178,01-03-00,77 ST,6,IRT,09/16/2019,01:00:00,REGULAR,563978,2509651
R247,R178,01-00-00,77 ST,6,IRT,09/16/2019,01:00:00,REGULAR,2507256,10901570
R247,R178,01-00-00,77 ST,6,IRT,09/16/2019,01:00:00,REGULAR,2507256,10901570
R247,R178,01-00-02,77 ST,6,IRT,09/16/2019,01:00:00,REGULAR,1048228,2109604
R247,R178,01-03-00,77 ST,6,IRT,09/16/2019,01:00:00,REGULAR,563978,2509651
R247,R178,01-00-03,77 ST,6,IRT,09/16/2019,01:00:00,REGULAR,789093,2095644
R247,R178,01-00-01,77 ST,6,IRT,09/16/2019,01:00:00,REGULAR,7319540,26393168
R247,R178,01-03-02,77 ST,6,IRT,09/16/2019,01:00:00,REGULAR,1838392,15681198
R247,R178,01-00-02,77 ST,6,IRT,09/16/2019,01:00:00,REGULAR,1048228,2109604
R247,R178,01-03-01,77 ST,6,IRT,09/16/2019,01:00:00,REGULAR,916688,3678243
R247,R178,01-03-02,77 ST,6,IRT,09/16/2019,01:00:00,REGULAR,1838392,15681198
R247,R178,01-03-01,77 ST,6,IRT,09/16/2019,01:00:00,REGULAR,916688,3678243
R248,R178,00-00-03,77 ST,6,IRT,09/16/2019,01:00:00,REGULAR,17134190,2382737
R248,R178,00-00-06,77 ST,6,IRT,09/16/2019,01:00:00,REGULAR,21892798,5458986
R248,R178,00-00-00,77 ST,6,IRT,09/16/2019,01:00:00,REGULAR,3317140,1662187
R248,R178,00-00-01,77 ST,6,IRT,09/16/2019,01:00:00,REGULAR,17744016,3165694
R248,R178,00-00-07,77 ST,6,IRT,09/16/2019,01:00:00,REGULAR,11668450,1777858
R248,R178,00-00-04,77 ST,6,IRT,09/16/2019,01:00:00,REGULAR,17705293,4594274
R248,R178,00-00-04,77 ST,6,IRT,09/16/2019,01:00:00,REGULAR,17705293,4594274
R248,R178,00-00-06,77 ST,6,IRT,09/16/2019,01:00:00,REGULAR,21892798,5458986
R248,R178,00-00-01,77 ST,6,IRT,09/16/2019,01:00:00,REGULAR,17744016,3165694
R248,R178,00-00-00,77 ST,6,IRT,09/16/2019,01:00:00,REGULAR,3317140,1662187
R248,R178,00-00-05,77 ST,6,IRT,09/16/2019,01:00:00,REGULAR,15034627,5764434
R248,R178,00-00-05,77 ST,6,IRT,09/16/2019,01:00:00,REGULAR,15034627,5764434
R248,R178,00-00-02,77 ST,6,IRT,09/16/2019,01:00:00,REGULAR,141183256,17869125
R248,R178,00-00-07,77 ST,6,IRT,09/16/2019,01:00:00,REGULAR,11668450,1777858
R248,R178,00-00-02,77 ST,6,IRT,09/16/2019,01:00:00,REGULAR,141183256,17869125
R248,R178,00-00-03,77 ST,6,IRT,09/16/2019,01:00:00,REGULAR,17134190,2382737
C024,R214,00-00-00,77 ST,R,BMT,09/16/2019,04:00:00,REGULAR,8633828,1960158
C024,R214,00-00-01,77 ST,R,BMT,09/16/2019,04:00:00,REGULAR,6969102,2746701
C024,R214,00-00-03,77 ST,R,BMT,09/16/2019,04:00:00,REGULAR,9844808,9232180
C024,R214,00-00-01,77 ST,R,BMT,09/16/2019,04:00:00,REGULAR,6969102,2746701
C024,R214,00-00-02,77 ST,R,BMT,09/16/2019,04:00:00,REGULAR,6077240,4094206
C024,R214,00-00-03,77 ST,R,BMT,09/16/2019,04:00:00,REGULAR,9844808,9232180
C024,R214,00-00-00,77 ST,R,BMT,09/16/2019,04:00:00,REGULAR,8633828,1960158
C024,R214,00-00-02,77 ST,R,BMT,09/16/2019,04:00:00,REGULAR,6077240,4094206
R247,R178,01-03-01,77 ST,6,IRT,09/16/2019,05:00:00,REGULAR,916696,3678257
R247,R178,01-03-02,77 ST,6,IRT,09/16/2019,05:00:00,REGULAR,1838394,15681229
R247,R178,01-00-01,77 ST,6,IRT,09/16/2019,05:00:00,REGULAR,7319547,26393179
R247,R178,01-00-03,77 ST,6,IRT,09/16/2019,05:00:00,REGULAR,789096,2095648
R247,R178,01-03-00,77 ST,6,IRT,09/16/2019,05:00:00,REGULAR,563981,2509658
R247,R178,01-03-00,77 ST,6,IRT,09/16/2019,05:00:00,REGULAR,563981,2509658
R247,R178,01-00-01,77 ST,6,IRT,09/16/2019,05:00:00,REGULAR,7319547,26393179
R247,R178,01-00-02,77 ST,6,IRT,09/16/2019,05:00:00,REGULAR,1048232,2109607
R247,R178,01-00-03,77 ST,6,IRT,09/16/2019,05:00:00,REGULAR,789096,2095648
R247,R178,01-03-01,77 ST,6,IRT,09/16/2019,05:00:00,REGULAR,916696,3678257
R247,R178,01-00-00,77 ST,6,IRT,09/16/2019,05:00:00,REGULAR,2507262,10901579
R247,R178,01-03-02,77 ST,6,IRT,09/16/2019,05:00:00,REGULAR,1838394,15681229
R247,R178,01-00-02,77 ST,6,IRT,09/16/2019,05:00:00,REGULAR,1048232,2109607
R247,R178,01-00-00,77 ST,6,IRT,09/16/2019,05:00:00,REGULAR,2507262,10901579
R248,R178,00-00-01,77 ST,6,IRT,09/16/2019,05:00:00,REGULAR,17744026,3165698
R248,R178,00-00-07,77 ST,6,IRT,09/16/2019,05:00:00,REGULAR,11668455,1777870
R248,R178,00-00-06,77 ST,6,IRT,09/16/2019,05:00:00,REGULAR,21892807,5458991
R248,R178,00-00-05,77 ST,6,IRT,09/16/2019,05:00:00,REGULAR,15034630,5764446
R248,R178,00-00-04,77 ST,6,IRT,09/16/2019,05:00:00,REGULAR,17705294,4594275
R248,R178,00-00-03,77 ST,6,IRT,09/16/2019,05:00:00,REGULAR,17134191,2382744
R248,R178,00-00-02,77 ST,6,IRT,09/16/2019,05:00:00,REGULAR,141183263,17869135
R248,R178,00-00-01,77 ST,6,IRT,09/16/2019,05:00:00,REGULAR,17744026,3165698
R248,R178,00-00-00,77 ST,6,IRT,09/16/2019,05:00:00,REGULAR,3317149,1662199
R248,R178,00-00-00,77 ST,6,IRT,09/16/2019,05:00:00,REGULAR,3317149,1662199
R248,R178,00-00-02,77 ST,6,IRT,09/16/2019,05:00:00,REGULAR,141183263,17869135
R248,R178,00-00-03,77 ST,6,IRT,09/16/2019,05:00:00,REGULAR,17134191,2382744
R248,R178,00-00-04,77 ST,6,IRT,09/16/2019,05:00:00,REGULAR,17705294,4594275
R248,R178,00-00-05,77 ST,6,IRT,09/16/2019,05:00:00,REGULAR,15034630,5764446
R248,R178,00-00-06,77 ST,6,IRT,09/16/2019,05:00:00,REGULAR,21892807,5458991
R248,R178,00-00-07,77 ST,6,IRT,09/16/2019,05:00:00,REGULAR,11668455,1777870
C024,R214,00-00-02,77 ST,R,BMT,09/16/2019,08:00:00,REGULAR,6077548,4094225
C024,R214,00-00-02,77 ST,R,BMT,09/16/2019,08:00:00,REGULAR,6077548,4094225
C024,R214,00-00-01,77 ST,R,BMT,09/16/2019,08:00:00,REGULAR,6969476,2746712
C024,R214,00-00-00,77 ST,R,BMT,09/16/2019,08:00:00,REGULAR,8634431,1960168
C024,R214,00-00-01,77 ST,R,BMT,09/16/2019,08:00:00,REGULAR,6969476,2746712
C024,R214,00-00-00,77 ST,R,BMT,09/16/2019,08:00:00,REGULAR,8634431,1960168
C024,R214,00-00-03,77 ST,R,BMT,09/16/2019,08:00:00,REGULAR,9845294,9232238
C024,R214,00-00-03,77 ST,R,BMT,09/16/2019,08:00:00,REGULAR,9845294,9232238
R247,R178,01-03-00,77 ST,6,IRT,09/16/2019,09:00:00,REGULAR,564038,2510259
R247,R178,01-00-01,77 ST,6,IRT,09/16/2019,09:00:00,REGULAR,7319675,26393818
R247,R178,01-00-03,77 ST,6,IRT,09/16/2019,09:00:00,REGULAR,789165,2096102
R247,R178,01-00-01,77 ST,6,IRT,09/16/2019,09:00:00,REGULAR,7319675,26393818
R247,R178,01-00-00,77 ST,6,IRT,09/16/2019,09:00:00,REGULAR,2507368,10902509
R247,R178,01-00-00,77 ST,6,IRT,09/16/2019,09:00:00,REGULAR,2507368,10902509
R247,R178,01-00-02,77 ST,6,IRT,09/16/2019,09:00:00,REGULAR,1048323,2110103
